1634913959 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1634914376 2 0 0 0 0 0 0 0 0 0 0 0 0 0
1634970204 3 0 0 0 0 0 0 0 0 0 0 0 0 0
1634970466 4 0 0 0 0 0 0 0 0 0 0 0 0 0
1634970564 5 0 0 0 0 0 0 0 0 0 0 0 0 0
1634970645 6 0 0 0 0 0 0 0 0 0 0 0 0 0
1634970737 7 0 0 0 0 0 0 0 0 0 0 0 0 0
1634970894 8 0 0 0 0 0 0 0 0 0 0 0 0 0
1634994684 9 0 0 0 0 0 0 0 0 0 0 0 0 0
1634995432 10 0 0 0 0 0 0 0 0 0 0 0 0 0
1634995773 12 0 0 0 0 0 0 0 0 0 0 0 0 0
1635000024 13 0 0 0 0 0 0 0 0 0 0 0 0 0
1635037528 14 0 0 0 0 0 0 0 0 0 0 0 0 0
1635040310 15 0 0 0 0 0 0 0 0 0 0 0 0 0
1635040458 16 0 0 0 0 0 0 0 0 0 0 0 0 0
1635044881 17 0 0 0 0 0 0 0 0 0 0 0 0 0
1635045271 21 0 0 0 0 0 0 0 0 0 0 0 0 0
1635045389 22 0 0 0 0 0 0 0 0 0 0 0 0 0
1635069669 23 0 0 0 0 0 0 0 0 0 0 0 0 0
1635069746 24 0 0 0 0 0 0 0 0 0 0 0 0 0
1635069845 25 0 0 0 0 0 0 0 0 0 0 0 0 0
1635069907 26 0 0 0 0 0 0 0 0 0 0 0 0 0
1635070135 27 0 0 0 0 0 0 0 0 0 0 0 0 0
1635070629 28 0 0 0 0 0 0 0 0 0 0 0 0 0
1635070928 29 0 0 0 0 0 0 0 0 0 0 0 0 0
1635071979 30 0 0 0 0 0 0 0 0 0 0 0 0 0
1635074458 31 0 0 0 0 0 0 0 0 0 0 0 0 0
1635089112 32 0 0 0 0 0 0 0 0 0 0 0 0 0
1635089205 33 0 0 0 0 0 0 0 0 0 0 0 0 0
1635089239 34 0 0 0 0 0 0 0 0 0 0 0 0 0
1635089787 35 0 0 0 0 0 0 0 0 0 0 0 0 0
1635089871 36 0 0 0 0 0 0 0 0 0 0 0 0 0
1635089919 37 0 0 0 0 0 0 0 0 0 0 0 0 0
1635093561 38 0 0 0 0 0 0 0 0 0 0 0 0 0
1635093819 39 0 0 0 0 0 0 0 0 0 0 0 0 0
1635093879 40 0 0 0 0 0 0 0 0 0 0 0 0 0
1635094196 41 0 0 0 0 0 0 0 0 0 0 0 0 0
1635094491 42 0 0 0 0 0 0 0 0 0 0 0 0 0
1635094568 43 0 0 0 0 0 0 0 0 0 0 0 0 0
1635099418 44 0 0 0 0 0 0 0 0 0 0 0 0 0
1635099555 45 0 0 0 0 0 0 0 0 0 0 0 0 0
1635099698 46 0 0 0 0 0 0 0 0 0 0 0 0 0
1635099858 47 0 0 0 0 0 0 0 0 0 0 0 0 0
1635099898 48 0 0 0 0 0 0 0 0 0 0 0 0 0
1635139373 49 0 0 0 0 0 0 0 0 0 0 0 0 0
1635140601 50 0 0 0 0 0 0 0 0 0 0 0 0 0
1635140788 51 0 0 0 0 0 0 0 0 0 0 0 0 0
1635141619 52 0 0 0 0 0 0 0 0 0 0 0 0 0
1635151539 53 0 0 0 0 0 0 0 0 0 0 0 0 0
1635151600 54 0 0 0 0 0 0 0 0 0 0 0 0 0
1635151627 55 0 0 0 0 0 0 0 0 0 0 0 0 0
1635160531 56 0 0 0 0 0 0 0 0 0 0 0 0 0
1635164999 57 0 0 0 0 0 0 0 0 0 0 0 0 0
1635165300 58 0 0 0 0 0 0 0 0 0 0 0 0 0
1635165395 59 0 0 0 0 0 0 0 0 0 0 0 0 0
1635167323 60 0 0 0 0 0 0 0 0 0 0 0 0 0
1635167690 61 0 0 0 0 0 0 0 0 0 0 0 0 0
1635171912 62 0 0 0 0 0 0 0 0 0 0 0 0 0
1635186166 63 0 0 0 0 0 0 0 0 0 0 0 0 0
1635186289 64 0 0 0 0 0 0 0 0 0 0 0 0 0
1635186374 65 0 0 0 0 0 0 0 0 0 0 0 0 0
1635263265 68 0 0 0 0 0 0 0 0 0 0 0 0 0
1635263266 70 0 0 0 0 0 0 0 0 0 0 0 0 0
1635263267 73 0 0 0 0 0 0 0 0 0 0 0 0 0
1635263268 75 0 0 0 0 0 0 0 0 0 0 0 0 0
1635263269 77 0 0 0 0 0 0 0 0 0 0 0 0 0
1635263270 80 0 0 0 0 0 0 0 0 0 0 0 0 0
1635263271 82 0 0 0 0 0 0 0 0 0 0 0 0 0
1635263272 84 0 0 0 0 0 0 0 0 0 0 0 0 0
1635263273 87 0 0 0 0 0 0 0 0 0 0 0 0 0
1635264433 88 0 0 0 0 0 0 0 0 0 0 0 0 0
1635273884 89 0 0 0 0 0 0 0 0 0 0 0 0 0
1635274036 90 0 0 0 0 0 0 0 0 0 0 0 0 0
1635274049 91 0 0 0 0 0 0 0 0 0 0 0 0 0
1635274347 92 0 0 0 0 0 0 0 0 0 0 0 0 0
1635278383 93 0 0 0 0 0 0 0 0 0 0 0 0 0
1635278918 94 0 0 0 0 0 0 0 0 0 0 0 0 0
1635310966 95 0 0 0 0 0 0 0 0 0 0 0 0 0
1635311647 96 0 0 0 0 0 0 0 0 0 0 0 0 0
1635316415 97 0 0 0 0 0 0 0 0 0 0 0 0 0
1635317225 98 0 0 0 0 0 0 0 0 0 0 0 0 0
1635320398 99 0 0 0 0 0 0 0 0 0 0 0 0 0
1635320623 100 0 0 0 0 0 0 0 0 0 0 0 0 0
1635321656 101 0 0 0 0 0 0 0 0 0 0 0 0 0
1635336007 102 0 0 0 0 0 0 0 0 0 0 0 0 0
1635339377 103 0 0 0 0 0 0 0 0 0 0 0 0 0
1635340149 104 0 0 0 0 0 0 0 0 0 0 0 0 0
