1634371633 0 1 0 0 0
1635055555 0 2 0 0 0
1636725109 1 2 0 0 0
1636725575 2 2 0 0 0
1636744522 3 2 0 0 0
1636745237 4 2 0 0 0
1636747301 5 2 0 0 0
1636749415 6 2 0 0 0
1636750032 7 2 0 0 0
1636750626 7 3 0 0 0
1636754207 7 4 0 0 0
1636754486 7 5 0 0 0
1636754558 7 6 0 0 0
1636933645 7 7 0 0 0
1636961293 7 8 0 0 0
1636962751 7 9 0 0 0
1636977862 7 10 0 0 0
1636977923 7 10 1 0 0
1636996161 7 11 1 0 0
1636997028 7 12 1 0 0
1637000836 7 13 1 0 0
1637000895 7 13 2 0 0
1637138511 7 14 2 0 0
1637138586 7 14 3 0 0
1637220813 7 15 3 0 0
1637221101 7 16 3 0 0
1637221823 7 17 3 0 0
1637222308 7 18 3 0 0
1637222959 7 19 3 0 0
1637245093 7 20 3 0 0
1637251828 7 21 3 0 0
1637251895 7 21 4 0 0
1637331984 7 22 4 0 0
1637570011 7 22 5 0 0
1637773188 7 23 5 0 0
1637793028 7 24 5 0 0
1637793116 7 24 6 0 0
1637829227 7 24 7 0 0
1637855760 7 25 7 0 0
1637855901 7 25 8 0 0
1637856991 7 25 9 0 0
1637857618 7 26 9 0 0
1637857689 7 26 10 0 0
1637859070 7 27 10 0 0
1637859142 7 27 11 0 0
1637859972 7 28 11 0 0
1637915617 7 28 12 0 0
1637948287 7 29 12 0 0
1637948357 7 29 13 0 0
1637963849 7 29 14 0 0
1637975962 7 29 15 0 0
1638173192 7 30 15 0 0
1638173531 7 31 15 0 0
1638173622 7 31 16 0 0
1638173842 7 32 16 0 0
1638202516 7 33 16 0 0
1638202603 7 33 17 0 0
1638211778 7 34 17 0 0
1638213999 7 35 17 0 0
1638239296 7 35 18 0 0
1638253761 7 35 19 0 0
1638264458 7 35 19 1 0
1638326584 7 35 20 1 0
1638343484 7 35 21 1 0
1638385864 7 35 21 1 1
1638412853 7 35 22 1 1
1638429980 7 35 23 1 1
1638758539 7 35 24 1 1
1639363363 7 35 25 1 1
1639380376 7 35 26 1 1
1639536129 7 35 27 1 1
1639862104 7 36 27 1 1
1639978080 7 37 27 1 1
1639982867 7 38 27 1 1
1639983858 7 39 27 1 1
1639983927 7 39 28 1 1
1640071602 7 39 29 1 1
1640107880 7 39 29 2 1
1640107946 7 39 30 2 1
1640109297 7 40 30 2 1
1640109371 7 41 30 2 1
1640156600 8 41 30 2 1
1640157496 9 41 30 2 1
1640312959 9 41 31 2 1
1640330768 9 41 32 2 1
1640374307 10 41 32 2 1
1640374822 11 41 32 2 1
1640375506 12 41 32 2 1
1640375628 13 41 32 2 1
1640375698 13 41 33 2 1
1640386578 14 41 33 2 1
1640386653 14 41 34 2 1
1640434215 15 41 34 2 1
1640434304 15 41 35 2 1
1640435202 16 41 35 2 1
1640438462 17 41 35 2 1
1640448602 18 41 35 2 1
1640505946 19 41 35 2 1
1640526051 20 41 35 2 1
1640539145 20 42 35 2 1
1640573114 20 42 36 2 1
1640596945 20 42 37 2 1
1640597116 20 43 37 2 1
1640607339 21 43 37 2 1
1640631101 22 43 37 2 1
1640633929 23 43 37 2 1
1640635807 24 43 37 2 1
1640638258 25 43 37 2 1
1640638681 26 43 37 2 1
1640659494 26 43 38 2 1
1640676051 27 43 38 2 1
1640679982 28 43 38 2 1
1640687451 28 43 39 2 1
1640693514 29 43 39 2 1
1640700165 30 43 39 2 1
1640705158 31 43 39 2 1
1640706672 32 43 39 2 1
1640707424 33 43 39 2 1
1640727768 34 43 39 2 1
1640730372 35 43 39 2 1
1640730667 36 43 39 2 1
1640745868 36 43 40 2 1
1640761150 37 43 40 2 1
1640761576 38 43 40 2 1
1640761653 39 43 40 2 1
1640761863 40 43 40 2 1
1640762718 40 43 41 2 1
1640763222 41 43 41 2 1
1640767461 42 43 41 2 1
1640767475 43 43 41 2 1
1640770414 44 43 41 2 1
1640772357 45 43 41 2 1
1640773872 46 43 41 2 1
1640774253 47 43 41 2 1
1640780057 48 43 41 2 1
1640846442 49 43 41 2 1
1640847017 50 43 41 2 1
1640848729 51 43 41 2 1
1640852537 52 43 41 2 1
1640852790 53 43 41 2 1
1640887022 54 43 41 2 1
1640888618 55 43 41 2 1
1640913594 55 44 41 2 1
1640934523 56 44 41 2 1
1640964695 56 44 42 2 1
1640969879 57 44 42 2 1
1640973963 57 45 42 2 1
1640974037 57 45 43 2 1
1641075448 57 46 43 2 1
