1611650121 1 0 0 0
1612389094 1 0 0 1
1616237911 1 1 0 1
1616237924 1 2 0 1
1616237934 1 3 0 1
1616237960 1 4 0 1
1616240013 2 4 0 1
1616240067 3 4 0 1
1616240507 4 4 0 1
1616241783 5 4 0 1
1616328295 6 4 0 1
1616329399 7 4 0 1
1616329818 8 4 0 1
1637766533 9 4 0 1
1637767923 10 4 0 1
1637771126 10 4 1 1
1637771890 10 4 2 1
1637851383 11 4 2 1
1637851984 12 4 2 1
1637950146 13 4 2 1
1637951752 14 4 2 1
1637952208 15 4 2 1
1643875203 16 4 2 1
